step,time_s,left_x_m,left_y_m,left_z_m,left_vx_m_s,left_vy_m_s,left_vz_m_s,left_omega_rad_s,left_slip_x_m_s,left_contact_count,left_fx_n,left_fy_n,left_fz_n,left_min_dist_m,right_x_m,right_y_m,right_z_m,right_vx_m_s,right_vy_m_s,right_vz_m_s,right_omega_rad_s,right_slip_x_m_s,right_contact_count,right_fx_n,right_fy_n,right_fz_n,right_min_dist_m
467,0.9360000000000007,-0.002329335051103957,0.1337997053471571,0.049650270199725496,-0.007985980710943221,-4.364578630490011e-19,0.0008012685452996332,-0.1490070457824741,-0.0005356284218195166,3,0.25734258383465725,0.0,13.219360742854782,-0.00019291345141930066,-0.006233753998090708,-0.166186716680275,0.049813427544573505,-0.005293783133068111,-1.7485372166751334e-19,1.7130215627357926e-06,-0.11277974425150107,0.0003452040795069427,3,-0.16327512987074821,0.0,13.169148748445267,-0.000149738268785643
468,0.9380000000000007,-0.0023445086651485165,0.1337997053471571,0.04965202199361908,-0.007602198138413912,-4.365351306638402e-19,0.0008664661187289234,-0.1416189794779168,-0.0005212491645180724,3,0.25354566968672143,2.220446049250313e-16,13.204295988840022,-0.00019186579952797794,-0.006244832499296131,-0.166186716680275,0.0498133854049715,-0.005536839785469242,-1.7494842279228895e-19,-7.781190631949288e-06,-0.11759077993502538,0.0003426992112820276,3,-0.16172287632667737,-2.220446049250313e-16,13.169307316459674,-0.0001492095662537704
469,0.9400000000000007,-0.0023589275646552854,0.1337997053471571,0.04965385838451676,-0.007224075207992704,-1.0596684234928865e-19,0.0009092280771823243,-0.13430623828383242,-0.0005087632938010822,3,0.24987030137022914,2.220446049250313e-16,13.192002958948095,-0.00019069453490416083,-0.0062563926921245855,-0.166186716680275,0.04981332360629967,-0.0057775860133134046,-5.056871734957743e-19,-1.7043260110146867e-05,-0.12235676922276814,0.00034025244782500286,3,-0.16020138298330266,0.0,13.169447177160531,-0.0001486734644985388
470,0.9420000000000007,-0.002372602691369977,0.1337997053471571,0.049655742763603225,-0.006851431316415283,2.246021312723075e-19,0.0009336814919244698,-0.12707265595571926,-0.000497798518629319,3,0.24630446238198256,1.1102230246251565e-16,13.182044771699871,-0.00018943724281918206,-0.006268430044594773,-0.166186716680275,0.049813242567764725,-0.006016067615160738,-5.0578012543680285e-19,-2.610096199680753e-05,-0.12707860898379056,0.00033786283402879,3,-0.15870999362683325,0.0,13.169569266151811,-0.00014812943583552424
471,0.9440000000000007,-0.0023855446606504704,0.1337997053471571,0.04965764547580173,-0.006484103640454151,3.8984937060479074e-19,0.000943302947584632,-0.11020752533239786,-0.0009737273738342576,2,0.5284141708335184,0.0,12.995563822318413,-0.00018812453229857806,-0.0062809401143847044,-0.166186716680275,0.049813142655591024,-0.006252329412447374,-5.058722296282167e-19,-3.498068001949964e-05,-0.13175717651164312,0.00033552941313478267,3,-0.15724805901632788,0.0,13.169674499619429,-0.00014757699165722504
472,0.9460000000000007,-0.0023969138054980446,0.1337997053471571,0.04965901083423262,-0.005695948725631206,3.8967303878734775e-19,0.0006756923734123144,-0.1034499423755234,-0.0005234516068550361,3,0.237462380032179,-2.220446049250313e-16,13.20512142764612,-0.0001872682633627526,-0.006293918546898113,-0.166186716680275,0.04981302418575036,-0.006486415259876432,-5.05963503436602e-19,-4.370743539822749e-05,-0.13639332977291957,0.00033325122876954726,3,-0.15581493660261314,0.0,13.169763769174155,-0.00014701568011413896
473,0.9480000000000007,-0.0024075761006709367,0.1337997053471571,0.049660463266935934,-0.005341824971648492,5.895762782961907e-20,0.0007196557117792518,-0.0967299024355827,-0.0005053298498693569,3,0.23399900779537952,0.0,13.193975853542025,-0.0001862915008793084,-0.006307361073350792,-0.166186716680275,0.04981288742661852,-0.006718368055390192,-5.060539638390544e-19,-5.2304923416276054e-05,-0.14098790763946845,0.0003310273265832303,3,-0.15440999024428104,4.440892098500626e-16,13.169837938000725,-0.00014644508385457805
474,0.9500000000000007,-0.002417541858613365,0.1337997053471571,0.04966196958132261,-0.004992861573565821,5.88874750923465e-20,0.0007470207969442364,-0.09005733483786543,-0.0004899948316725491,3,0.2306608567466668,2.220446049250313e-16,13.18490743847395,-0.00018522802708657166,-0.006321263508876016,-0.166186716680275,0.04981273260154725,-0.006948229749719122,1.5514623907483238e-19,-6.079555572693763e-05,-0.14554173010559185,0.0003288567555604707,3,-0.1530325899222127,2.220446049250313e-16,13.169897838086829,-0.0001458648178354338
475,0.9520000000000007,-0.0024268210183238893,0.1337997053471571,0.04966350277130485,-0.004648872814202457,3.8946268990231805e-19,0.0007608802182735353,-0.08343974380514341,-0.00047688562394528674,3,0.22743407247282632,-2.220446049250313e-16,13.177586583310024,-0.00018410545290308694,-0.006335621750648183,-0.166186716680275,0.0498125598913432,-0.007176041355505516,4.85702289337968e-19,-6.920050678788175e-05,-0.15005559849134567,0.0003267385690617682,3,-0.15168211145409305,-2.220446049250313e-16,13.169944268337495,-0.0001452745272120734
476,0.9540000000000007,-0.002435423186744402,0.1337997053471571,0.049665041035610605,-0.004309693420478939,5.874855640968265e-20,0.0007638358760631126,-0.06695057365952943,-0.0009621647375024672,2,0.5170616633906844,0.0,12.988880221400628,-0.00018294618829263476,-0.00635043177602384,-0.166186716680275,0.04981236943664838,-0.00740184295600174,1.5496923786177533e-19,-7.753976310472086e-05,-0.1545302956328638,0.0003246718256414505,3,-0.15035793620989568,-2.220446049250313e-16,13.169977993418364,-0.00014467388531492348
477,0.9560000000000007,-0.0024424863196553922,0.1337997053471571,0.04966602205151225,-0.0035384737643129605,5.857564751206308e-20,0.00048625738711118824,-0.060772514907156086,-0.0004998480189551558,3,0.21918375744660845,-6.661338147750939e-16,13.205483847686924,-0.00018226827122854589,-0.006365689640699236,-0.166186716680275,0.049812161340218646,-0.00762567371334456,-1.7576306431640961e-19,-8.583217419823604e-05,-0.15896658606050634,0.00032265558968075717,3,-0.14905945082956118,-2.220446049250313e-16,13.169999743185805,-0.00014406259171534375
478,0.9580000000000007,-0.0024488970087715458,0.1337997053471571,0.0496670912387154,-0.003211614005892587,-9.334238804424635e-19,0.0005307345089320267,-0.05461451264717089,-0.0004808883735340423,3,0.21606249885920858,2.220446049250313e-16,13.195542368429496,-0.00018147343968686475,-0.006381391476883567,-0.166186716680275,0.04981193566909845,-0.007847571876408761,-5.064946322945638e-19,-9.40955044213817e-05,-0.16336521616549796,0.0003206889318661376,3,-0.14778604694322217,2.220446049250313e-16,13.170010212596031,-0.0001434403703844192
479,0.9600000000000007,-0.002454664548645123,0.1337997053471571,0.04966821899018557,-0.002889403730521226,-6.028435009688534e-19,0.0005604070640361043,-0.04848812561007148,-0.00046499745001765203,3,0.21306276949685288,2.220446049250313e-16,13.18741167970315,-0.00018059161549324743,-0.006397533491487081,-0.166186716680275,0.04981169245669171,-0.008067574788243903,-1.759356143036426e-19,-0.0001023464849126747,-0.16772691435565154,0.00031877092953867467,3,-0.1465371208949071,-2.220446049250313e-16,13.17001006199186,-0.000142806967944345
480,0.9620000000000007,-0.002459797871290392,0.1337997053471571,0.04966938109214471,-0.0025716628464654565,-2.722628216342688e-19,0.0005779709219120036,-0.03218515489010456,-0.0009624051019602284,2,0.5119739410243342,0.0,12.992340509894511,-0.00017964735548645777,-0.006414111964323214,-0.166186716680275,0.049811431704729514,-0.008285718893099377,-5.066657577227751e-19,-0.00011060086512363888,-0.16000932619977873,-0.00028525258311043987,3,0.23083628091939024,1.1102230246251565e-16,13.209943471299104,-0.0001437090716187861
481,0.9640000000000007,-0.0024634073002449478,0.1337997053471571,0.04966999625623377,-0.0018080342269208211,-2.724340089157242e-19,0.00030553736878192295,-0.02646650429228459,-0.00048470901230659156,3,0.20519672420124002,0.0,13.215053727485566,-0.00017917653034747738,-0.0064300028779768585,-0.166186716680275,0.04981127306985089,-0.00794210719048453,-1.7587056740278823e-19,-6.045115925866739e-05,-0.14132758313839366,-0.0008757280335648463,2,0.5598504643471058,4.440892098500626e-16,12.991520024037948,-0.00014464598297612985
482,0.9660000000000007,-0.002466405916862501,0.1337997053471571,0.049670728106914926,-0.0015020381170954568,-2.724940501898201e-19,0.0003642438178242998,-0.020751702366155547,-0.0004644529987876795,3,0.20231801309020225,-1.1102230246251565e-16,13.204258617920116,-0.00017856321774422507,-0.006444226250597055,-0.166186716680275,0.04981056670722589,-0.0071087324676592754,4.857833326986007e-19,-0.0003365169121957783,-0.12306542745859399,-0.0009554610947295761,2,0.5597142723411854,0.0,13.027476380603105,-0.0001460355001543373
483,0.9680000000000007,-0.002468802294242312,0.1337997053471571,0.049671544494430606,-0.0012003290073737455,-4.378765312622363e-19,0.000406875230455251,-0.004540243009029752,-0.0009733168569222579,2,0.5106731168947374,0.0,13.001079160654754,-0.00017783967518308214,-0.006456782493265474,-0.166186716680275,0.049809419676429385,-0.006275552754917673,4.86139236856963e-19,-0.0005590037161620923,-0.10514135892251092,-0.0010184848087921262,2,0.5594053049380665,0.0,13.05753595923132,-0.00014777415827554874
484,0.9700000000000008,-0.002469678646995212,0.1337997053471571,0.04967183997202485,-0.0004386446516253532,-4.380468254616807e-19,0.00014745031365881537,0.011532803795649822,-0.0010152848414078442,2,0.5124495668644349,0.0,13.030406621301776,-0.00017756449958968024,-0.006467672530601787,-0.166186716680275,0.04980792148022476,-0.005442826801016509,4.864885922474095e-19,-0.0007366995370717891,-0.08748860773701467,-0.0010683964141657756,2,0.559026494180616,0.0,13.082566821290273,-0.0001497754159191511
485,0.9720000000000008,-0.002469029677199946,0.1337997053471571,0.04967170188673735,0.0003256743939763551,-4.382156582768116e-19,-6.830988591997066e-05,0.0165578153454146,-0.0005022163732943749,3,0.18961213862700255,-2.220446049250313e-16,13.25777486258817,-0.00017765100713217075,-0.006476897494384067,-0.166186716680275,0.04980614664892628,-0.004610659833675114,4.868326930856094e-19,-0.0008770984271699869,-0.07005204443629631,-0.001108057611860298,2,0.5586615268730506,0.0,13.103312665553768,-0.00015196716308592956
486,0.9740000000000008,-0.0024678162722185427,0.1337997053471571,0.04967180774187411,0.0006084103028636615,-7.689133635798668e-19,5.3979542977624254e-05,0.03264161646808281,-0.0010236705205404787,2,0.5134065674544093,-4.440892098500626e-16,13.036424457360772,-0.00017747105469961832,-0.006484458474448507,-0.166186716680275,0.049804156954572194,-0.0037790322699653156,4.871726071871424e-19,-0.0009865859828958276,-0.06481277831652352,-0.0005383933541391397,3,0.20141666661064384,0.0,13.347112573247593,-0.00015428957889715433
487,0.9760000000000008,-0.00246507469517685,0.1337997053471571,0.049671497956082195,0.0013741553896035527,-1.4303721207128028e-18,-0.00015281928229727654,0.04864660119885133,-0.0010581746703390137,2,0.5156557524545891,0.0,13.060113373248416,-0.00017763460703355827,-0.006491419542164358,-0.166186716680275,0.049802677743525904,-0.003479186114026265,4.872747266680249e-19,-0.0007319620176320448,-0.047495278497154875,-0.001104422189168521,2,0.5550322215634818,0.0,13.090588909055581,-0.0001560757534429108
488,0.9780000000000008,-0.002460798243518249,0.1337997053471571,0.04967084308202758,0.0021432438569917375,-1.4305401153383695e-18,-0.00032434715824780825,0.053119987804103104,-0.000512755533213418,3,0.1767336275027669,2.220446049250313e-16,13.292977213563187,-0.00017807115153479353,-0.006496727436868692,-0.166186716680275,0.04980094576867562,-0.002652960247637363,4.876123519585913e-19,-0.0008603861145474542,-0.04254006216427885,-0.0005259571394234204,3,0.1923771436994164,-2.220446049250313e-16,13.339079032659344,-0.0001580321404231963
489,0.9800000000000008,-0.002455995682364955,0.1337997053471571,0.04967053700569179,0.0024067604046159223,-1.0999420543351404e-18,-0.00014966474646719067,0.057678789794837454,-0.00047717908512595044,3,0.1740560872833956,0.0,13.269599211905978,-0.0001781382824759814,-0.00650146234400067,-0.166186716680275,0.04979970033471868,-0.0023665698736232824,1.5706401991453694e-19,-0.0006176999814098483,-0.025299658794349665,-0.0011015869339057992,2,0.5524932730022118,-4.440892098500626e-16,13.079727369496629,-0.00015947819073570957
490,0.9820000000000008,-0.0024506749904732884,0.1337997053471571,0.049670510100367424,0.0026662964797503283,-1.0999897974271956e-18,-9.790417307199307e-06,0.07393310851792372,-0.0010303589461458577,2,0.5175957377604916,0.0,13.033903418129224,-0.0001779050987715039,-0.006504551640873392,-0.166186716680275,0.049798169784724323,-0.0015441230329719927,-5.038897044894628e-19,-0.0007622912346138941,-0.008189354818059599,-0.0011346552920690127,2,0.553326601971637,4.440892098500626e-16,13.099307629781219,-0.00016112788089602675
491,0.9840000000000008,-0.002443813659784325,0.1337997053471571,0.04967006004110964,0.003438293477856545,-1.1001602066874871e-18,-0.0002203364636344012,0.0782293460388437,-0.0004731738240856399,3,0.16667285559999567,0.0,13.278889302346391,-0.00017802080384993202,-0.0065059928472530676,-0.166186716680275,0.049796412424521014,-0.0007204331355859448,1.5773377300889756e-19,-0.000877714271996658,0.008827784812375623,-0.001161822376204726,2,0.554289066649752,0.0,13.115468017986721,-0.0001629237786864718
492,0.9860000000000008,-0.0024364561733550205,0.1337997053471571,0.04966991682932688,0.0036868153941238425,-1.1002050768000245e-18,-6.664127017064793e-05,0.08259386621595052,-0.0004428779166736835,3,0.1642729523912424,0.0,13.257662867279166,-0.0001778090454616632,-0.00650578309781636,-0.166186716680275,0.049794476377132725,0.00010469138854194642,1.5806556702853375e-19,-0.0009690648152195431,0.012922276764761428,-0.000541422449696125,3,0.1721605183595778,-2.220446049250313e-16,13.370889885981356,-0.0001648182835911477
493,0.9880000000000008,-0.002428609682204486,0.1337997053471571,0.0496700172466634,0.003931768978194477,-1.1002506273162372e-18,5.544886445970831e-05,0.08700229797557871,-0.00041834592058445814,3,0.1620331335335321,4.440892098500626e-16,13.239879458216517,-0.00017733252943644834,-0.006505060579088555,-0.166186716680275,0.049793121557428016,0.00036099096290273064,-1.7249953477297457e-19,-0.0006789338579469835,0.01713789554594314,-0.0004959038143944265,3,0.16906651045410603,2.220446049250313e-16,13.335403687243666,-0.0001661122645470886
494,0.9900000000000008,-0.002420280859311152,0.1337997053471571,0.04967030832952942,0.0041733907449403905,-4.390067335423363e-19,0.0001510597613187088,0.09143563568179022,-0.0003983910391491211,3,0.15992936707054195,2.220446049250313e-16,13.225020139499813,-0.00017664380266576435,-0.006503834504294479,-0.166186716680275,0.04979224228824476,0.0006126813666259788,1.5822759027864979e-19,-0.00044165575952729793,0.02143802425227371,-0.0004592198459877066,3,0.16623103255420402,0.0,13.305479809973646,-0.000166910796155037
495,0.9920000000000008,-0.0024114759714667852,0.1337997053471571,0.049670745823440124,0.004411881835005032,-1.0840799355976022e-19,0.00022454475285764566,0.1081693103249089,-0.0009965836812404136,2,0.5240445758829713,4.440892098500626e-16,12.983521525718572,-0.00017578677572116508,-0.006502113317090352,-0.166186716680275,0.04979174945583447,0.0008601481304242372,1.58311428074256e-19,-0.00024894449217912294,0.025793984939220818,-0.0004295511165368039,3,0.16361113773950664,0.0,13.280291473686766,-0.0001673025502138964
496,0.9940000000000008,-0.002401111265033826,0.1337997053471571,0.04967061010254153,0.005193519849321672,5.527068947939263e-19,-6.100401001762899e-05,0.12483235144982546,-0.001048097723169602,2,0.5286301555287711,0.0,13.015387494865294,-0.00017542403218187563,-0.006499904819383246,-0.166186716680275,0.049791568048035584,0.001103712710254875,1.5839635229820728e-19,-9.374587775690974e-05,0.04321500372495367,-0.0010570374759928084,2,0.549982758711522,0.0,13.013642080911293,-0.00016736221996908884
497,0.9960000000000008,-0.0023891730799167066,0.1337997053471571,0.04966999607240926,0.005981981340758591,5.525328575574257e-19,-0.0002991056379701894,0.12857535636629427,-0.0004467864775561225,3,0.14860943124598958,2.220446049250313e-16,13.283060135773486,-0.00017545991180589748,-0.006496058186302884,-0.166186716680275,0.04979090472088523,0.0019224178501729336,1.5873599560125056e-19,-0.0003367599998465313,0.04723176572423744,-0.0004391704360389387,3,0.15609567787145018,0.0,13.292684836617582,-0.00016782129035005505
