interaction_acceleration_map_1,0,4,0.091212215830796278
interaction_acceleration_map_1,0,5,-0.075384542561505771
interaction_acceleration_map_1,0,6,-0
interaction_acceleration_map_1,0,7,-0
interaction_acceleration_map_1,0,8,-0
interaction_acceleration_map_1,0,9,-0.095424687838796263
interaction_acceleration_map_1,0,10,-0.061197225610163122
interaction_acceleration_map_1,0,11,-3.5425781351113151e-05
interaction_acceleration_map_1,1,0,-0
interaction_acceleration_map_1,1,1,-0.34310000000000002
interaction_acceleration_map_1,1,2,-0
interaction_acceleration_map_1,1,3,-0.091212215830796278
interaction_acceleration_map_1,1,4,0
interaction_acceleration_map_1,1,5,0.0043921445088118093
interaction_acceleration_map_1,1,6,-0
interaction_acceleration_map_1,1,7,-0
interaction_acceleration_map_1,1,8,-0
interaction_acceleration_map_1,1,9,-9.6596918464349289e-19
interaction_acceleration_map_1,1,10,1.0448830227083514e-17
interaction_acceleration_map_1,1,11,-4.6211400852157622e-21
interaction_acceleration_map_1,2,0,-0
interaction_acceleration_map_1,2,1,-0
interaction_acceleration_map_1,2,2,-0.34310000000000002
interaction_acceleration_map_1,2,3,0.075384542561505771
interaction_acceleration_map_1,2,4,-0.0043921445088118093
interaction_acceleration_map_1,2,5,0
interaction_acceleration_map_1,2,6,-0
interaction_acceleration_map_1,2,7,-0
interaction_acceleration_map_1,2,8,-0
interaction_acceleration_map_1,2,9,0.0043503384600118164
interaction_acceleration_map_1,2,10,-0.047057347917150889
interaction_acceleration_map_1,2,11,2.0811764765804569e-05
interaction_acceleration_map_1,3,0,0
interaction_acceleration_map_1,3,1,-3.5425781351113714e-05
interaction_acceleration_map_1,3,2,0.002544134650505789
interaction_acceleration_map_1,3,3,-0.0008143038640577244
interaction_acceleration_map_1,3,4,3.2568367924502663e-05
interaction_acceleration_map_1,3,5,4.578171164157662e-07
interaction_acceleration_map_1,3,6,-0
interaction_acceleration_map_1,3,7,-0
interaction_acceleration_map_1,3,8,-0
interaction_acceleration_map_1,3,9,-3.2258370205607891e-05
interaction_acceleration_map_1,3,10,0.00034893683881355285
interaction_acceleration_map_1,3,11,-1.5432215645255123e-07
interaction_acceleration_map_1,4,0,3.5425781351113714e-05
interaction_acceleration_map_1,4,1,0
interaction_acceleration_map_1,4,2,-2.0811764765804569e-05
interaction_acceleration_map_1,4,3,4.5726766737623202e-06
interaction_acceleration_map_1,4,4,-0.00043342185721701571
interaction_acceleration_map_1,4,5,7.7836092160817987e-06
interaction_acceleration_map_1,4,6,-0
interaction_acceleration_map_1,4,7,-0
interaction_acceleration_map_1,4,8,-0
interaction_acceleration_map_1,4,9,0.00043385426775228146
interaction_acceleration_map_1,4,10,0.00042720192362767981
interaction_acceleration_map_1,4,11,0.00042374250957093532
interaction_acceleration_map_1,5,0,-0.002544134650505789
interaction_acceleration_map_1,5,1,2.0811764765804569e-05
interaction_acceleration_map_1,5,2,0
interaction_acceleration_map_1,5,3,5.5370710616406803e-06
interaction_acceleration_map_1,5,4,0.00067635138106832268
